FileName,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
MSP-IMPROV-S06A-M01-P-MF03.wav,2.4,2.2,3.4,1,Male,Train
MSP-IMPROV-S06A-M01-P-MF04.wav,3.4,1.8,3.8,1,Male,Train
MSP-IMPROV-S06A-M01-S-FM01.wav,3.6,3.8,3.8,1,Male,Train
MSP-IMPROV-S06A-M01-S-FM02.wav,1.6,2.8,2.8,1,Male,Train
MSP-IMPROV-S06A-M01-S-MF01.wav,2.666667,2.166667,3.333333,1,Male,Train
MSP-IMPROV-S06A-M01-S-MF02.wav,2.6,2.4,3,1,Male,Train
MSP-IMPROV-S06A-M01-S-MF03.wav,3,2.2,3.6,1,Male,Train
MSP-IMPROV-S06A-M01-S-MF04.wav,2.6,2,3.4,1,Male,Train
MSP-IMPROV-S06A-M01-T-MF01.wav,3.034483,1.862069,3.208333,1,Male,Train
MSP-IMPROV-S06A-M02-P-MF01.wav,1.666667,2.666667,2.166667,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM01.wav,1.666667,2.666667,2.5,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM02.wav,2,3,3.2,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM03.wav,1.4,3,3.2,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM04.wav,1.6,2.8,3.2,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM05.wav,2.8,3.4,3.4,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM06.wav,1.6,2.6,3.4,2,Male,Train
MSP-IMPROV-S06A-M02-S-FM07.wav,1.333333,2.166667,1.5,2,Male,Train
MSP-IMPROV-S06A-M02-S-MF01.wav,2.6,2.4,3.6,2,Male,Train
MSP-IMPROV-S06A-M02-S-MF02.wav,3.166667,2,3.166667,2,Male,Train
MSP-IMPROV-S06A-M02-S-MF03.wav,2,2.2,3.6,2,Male,Train
MSP-IMPROV-S06A-M02-S-MF04.wav,2.6,2.6,3.6,2,Male,Train
MSP-IMPROV-S06A-M02-S-MF05.wav,2.6,1.6,4,2,Male,Train
MSP-IMPROV-S06A-M02-T-MF01.wav,2.653846,2.653846,3.238095,2,Male,Train
MSP-IMPROV-S06A-M03-P-FM01.wav,2.4,2.8,2.8,3,Male,Train
MSP-IMPROV-S06A-M03-P-FM02.wav,1.4,2.8,2.4,3,Male,Train
MSP-IMPROV-S06A-M03-P-MF01.wav,1.8,2.4,3.6,3,Male,Train
MSP-IMPROV-S06A-M03-P-MF03.wav,2,3,2.4,3,Male,Train
MSP-IMPROV-S06A-M03-P-MF04.wav,2.333333,3.333333,3,3,Male,Train
MSP-IMPROV-S06A-M03-P-MF05.wav,2.4,4.2,3.6,3,Male,Train
MSP-IMPROV-S06A-M03-P-MF06.wav,1.2,2.8,2.4,3,Male,Train
MSP-IMPROV-S06A-M03-P-MF07.wav,2,3.4,3.6,3,Male,Train
MSP-IMPROV-S06A-M03-S-FM01.wav,2.2,3,3.2,3,Male,Train
MSP-IMPROV-S06A-M03-S-FM02.wav,1.75,2.75,2.625,3,Male,Train
MSP-IMPROV-S06A-M03-S-FM03.wav,2.6,3,3,3,Male,Train
MSP-IMPROV-S06A-M03-S-FM04.wav,2.333333,3,3.166667,3,Male,Train
MSP-IMPROV-S06A-M03-S-FM05.wav,2.6,2.4,2.6,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF01.wav,3,3,3.4,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF02.wav,2.4,2.6,3.2,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF03.wav,2.4,3.4,3.2,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF04.wav,3,2.8,3.8,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF05.wav,2.6,2.6,3.4,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF06.wav,2.625,2.25,3.625,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF07.wav,3.428571,2.428571,4,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF08.wav,3.2,3.8,4.2,3,Male,Train
MSP-IMPROV-S06A-M03-S-MF09.wav,2.6,2.2,4,3,Male,Train
MSP-IMPROV-S06A-M03-T-MF01.wav,2.441176,3.235294,3.068966,3,Male,Train
MSP-IMPROV-S06A-M04-P-FM01.wav,1.833333,3.333333,2.5,4,Male,Development
MSP-IMPROV-S06A-M04-P-FM02.wav,1.4,2.6,2.6,4,Male,Development
MSP-IMPROV-S06A-M04-P-FM03.wav,2,3,3,4,Male,Development
MSP-IMPROV-S06A-M04-P-FM04.wav,2.2,4,3.4,4,Male,Development
MSP-IMPROV-S06A-M04-P-MF01.wav,3.4,3,3,4,Male,Development
MSP-IMPROV-S06A-M04-P-MF02.wav,3.8,2.8,4,4,Male,Development
MSP-IMPROV-S06A-M04-P-MF03.wav,2.125,4,3,4,Male,Development
MSP-IMPROV-S06A-M04-S-FM01.wav,2,2.2,3.6,4,Male,Development
MSP-IMPROV-S06A-M04-S-FM02.wav,2.4,2.6,3,4,Male,Development
MSP-IMPROV-S06A-M04-S-FM03.wav,2.166667,2.5,2.5,4,Male,Development
MSP-IMPROV-S06A-M04-S-MF01.wav,1,3,2.4,4,Male,Development
MSP-IMPROV-S06A-M04-S-MF02.wav,4.166667,1.666667,4.166667,4,Male,Development
MSP-IMPROV-S06A-M04-S-MF03.wav,3.4,1.8,2.8,4,Male,Development
MSP-IMPROV-S06A-M04-S-MF04.wav,3.6,1.6,4.2,4,Male,Development
MSP-IMPROV-S06A-M04-T-MF01.wav,3.392857,2.142857,3.357143,4,Male,Development
MSP-IMPROV-S06A-M05-P-MF01.wav,2.8,3.8,3.2,5,Male,Test
MSP-IMPROV-S06A-M05-P-MF02.wav,2.833333,3.833333,3.166667,5,Male,Test
MSP-IMPROV-S06A-M05-S-FM01.wav,1.5,2.5,2.666667,5,Male,Test
MSP-IMPROV-S06A-M05-S-FM02.wav,1.8,2.6,3,5,Male,Test
MSP-IMPROV-S06A-M05-S-FM03.wav,1.4,3.6,3.2,5,Male,Test
MSP-IMPROV-S06A-M05-S-MF01.wav,3.6,2.6,3.8,5,Male,Test
MSP-IMPROV-S06A-M05-S-MF02.wav,3.166667,2.166667,3.833333,5,Male,Test
MSP-IMPROV-S06A-M05-S-MF03.wav,3,2.8,3.2,5,Male,Test
MSP-IMPROV-S06A-M05-S-MF04.wav,3,3.2,3.4,5,Male,Test
MSP-IMPROV-S06A-M05-S-MF05.wav,3.2,2.2,3.2,5,Male,Test
MSP-IMPROV-S06A-M05-T-MF01.wav,3.25,2.571429,2.928571,5,Male,Test
MSP-IMPROV-S06A-M06-P-MF01.wav,2.4,3.8,3.2,6,Male,Train
MSP-IMPROV-S06A-M06-P-MF02.wav,1.8,3,3.2,6,Male,Train
MSP-IMPROV-S06A-M06-S-FM01.wav,2.333333,3.5,3.666667,6,Male,Train
MSP-IMPROV-S06A-M06-S-FM02.wav,3,2.4,4,6,Male,Train
MSP-IMPROV-S06A-M06-S-FM03.wav,3,2.4,3,6,Male,Train
MSP-IMPROV-S06A-M06-S-FM04.wav,4,1.2,4,6,Male,Train
MSP-IMPROV-S06A-M06-S-FM05.wav,2.8,2,3.4,6,Male,Train
MSP-IMPROV-S06A-M06-S-FM06.wav,2.166667,1.5,2.666667,6,Male,Train
MSP-IMPROV-S06A-M06-S-MF01.wav,3.714286,2.285714,3.571429,6,Male,Train
MSP-IMPROV-S06A-M06-S-MF02.wav,4.714286,1.857143,4.285714,6,Male,Train
MSP-IMPROV-S06A-M06-S-MF03.wav,4.2,1.6,3.4,6,Male,Train
MSP-IMPROV-S06A-M06-S-MF04.wav,4.166667,1.5,3.833333,6,Male,Train
MSP-IMPROV-S06A-M06-S-MF05.wav,4,1,4.4,6,Male,Train
MSP-IMPROV-S06A-M06-S-MF06.wav,2.8,1.8,4,6,Male,Train
MSP-IMPROV-S06A-M06-T-MF01.wav,3.625,2.041667,3.833333,6,Male,Train
MSP-IMPROV-S06H-F01-P-FM01.wav,2.2,3.8,2.6,1,Female,Train
MSP-IMPROV-S06H-F01-P-FM02.wav,2.8,4,3.2,1,Female,Train
MSP-IMPROV-S06H-F01-P-MF01.wav,2.666667,4,3.5,1,Female,Train
MSP-IMPROV-S06H-F01-P-MF02.wav,3.8,2.6,3.8,1,Female,Train
MSP-IMPROV-S06H-F01-P-MF03.wav,2.2,4.4,3.4,1,Female,Train
MSP-IMPROV-S06H-F01-S-FM01.wav,3.875,4.875,3.875,1,Female,Train
MSP-IMPROV-S06H-F01-S-MF02.wav,4.2,5,4.2,1,Female,Train
MSP-IMPROV-S06H-F01-T-FM01.wav,3.25,4.46875,3.62963,1,Female,Train
MSP-IMPROV-S06H-F02-P-FM01.wav,2.428571,3.571429,3.142857,2,Female,Train
MSP-IMPROV-S06H-F02-P-MF01.wav,2.714286,3.857143,2.428571,2,Female,Train
MSP-IMPROV-S06H-F02-S-FM01.wav,2.2,4,3,2,Female,Train
MSP-IMPROV-S06H-F02-S-FM02.wav,1.8,4.4,4,2,Female,Train
MSP-IMPROV-S06H-F02-S-MF01.wav,2.4,4,3.6,2,Female,Train
MSP-IMPROV-S06H-F02-T-FM01.wav,2.47619,3.714286,3.1875,2,Female,Train
MSP-IMPROV-S06H-F03-P-FM01.wav,2.875,1.875,3,3,Female,Train
MSP-IMPROV-S06H-F03-P-FM02.wav,4.428571,4.714286,4.428571,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF01.wav,1.875,3.875,3.125,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF02.wav,3.428571,4.428571,3.857143,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF03.wav,2.166667,3.333333,2.666667,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF04.wav,1.6,3,2.4,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF05.wav,2,3,2.6,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF06.wav,3.166667,3.166667,3.5,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF07.wav,1.714286,3.428571,2.714286,3,Female,Train
MSP-IMPROV-S06H-F03-P-MF08.wav,3.4,4.4,3.6,3,Female,Train
MSP-IMPROV-S06H-F03-S-FM01.wav,3.6,4.6,4.1,3,Female,Train
MSP-IMPROV-S06H-F03-S-FM02.wav,2.8,4,3.4,3,Female,Train
MSP-IMPROV-S06H-F03-S-FM03.wav,2.625,3,3,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF01.wav,3.285714,4.571429,3.428571,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF02.wav,2.4,3.2,2.4,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF03.wav,3.142857,2.857143,3.142857,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF04.wav,3.6,4.4,4.1,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF05.wav,4,4.666667,4.333333,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF06.wav,2.666667,4.166667,3.833333,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF07.wav,3,3,2.2,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF08.wav,3.5,4.833333,4.166667,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF09.wav,2.666667,3.833333,3.166667,3,Female,Train
MSP-IMPROV-S06H-F03-S-MF10.wav,3,3.8,3.4,3,Female,Train
MSP-IMPROV-S06H-F04-P-FM01.wav,3,3.857143,3.571429,4,Female,Development
MSP-IMPROV-S06H-F04-P-FM02.wav,2.2,4.4,3.2,4,Female,Development
MSP-IMPROV-S06H-F04-P-FM03.wav,2,4.4,2.8,4,Female,Development
MSP-IMPROV-S06H-F04-P-MF01.wav,3.2,4.6,3.8,4,Female,Development
MSP-IMPROV-S06H-F04-S-FM01.wav,2.2,4.4,3.2,4,Female,Development
MSP-IMPROV-S06H-F04-S-FM02.wav,2.888889,2.333333,3.25,4,Female,Development
MSP-IMPROV-S06H-F04-S-MF01.wav,2.25,3.125,2.75,4,Female,Development
MSP-IMPROV-S06H-F04-T-FM01.wav,3.086957,4.521739,3.347826,4,Female,Development
MSP-IMPROV-S06H-F05-P-FM01.wav,2.2,3.4,2,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM01.wav,3.5,4.666667,3.666667,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM02.wav,3.333333,4.333333,3.666667,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM03.wav,4,5,3.8,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM04.wav,3.2,4.4,3.8,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM05.wav,3,4.5,3.333333,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM06.wav,4,4.8,4,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM07.wav,3.5,4.75,3.75,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM08.wav,3.4,4.6,3.6,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM09.wav,3,4.4,3.8,5,Female,Test
MSP-IMPROV-S06H-F05-S-FM10.wav,3.857143,4.571429,3.857143,5,Female,Test
MSP-IMPROV-S06H-F05-S-MF01.wav,3.5,5,4.166667,5,Female,Test
MSP-IMPROV-S06H-F05-S-MF02.wav,4.8,5,4.6,5,Female,Test
MSP-IMPROV-S06H-F05-S-MF03.wav,3.6,4.4,4.2,5,Female,Test
MSP-IMPROV-S06H-F05-S-MF04.wav,3,4.555556,3.666667,5,Female,Test
MSP-IMPROV-S06H-F05-T-FM01.wav,3.545455,4.454545,3.515152,5,Female,Test
MSP-IMPROV-S06H-F06-S-FM01.wav,1.4,3,2.6,6,Female,Train
MSP-IMPROV-S06H-F06-S-FM02.wav,2.666667,2.333333,2.666667,6,Female,Train
MSP-IMPROV-S06H-F06-S-FM03.wav,2.4,2.8,3,6,Female,Train
MSP-IMPROV-S06H-F06-S-FM04.wav,2.4,3.4,3.2,6,Female,Train
MSP-IMPROV-S06H-F06-S-FM05.wav,3,4.333333,3.166667,6,Female,Train
MSP-IMPROV-S06H-F06-S-MF01.wav,2.857143,3.714286,3.428571,6,Female,Train
MSP-IMPROV-S06H-F06-S-MF02.wav,2.4,3.6,3.6,6,Female,Train
MSP-IMPROV-S06H-F06-S-MF03.wav,2.833333,3.833333,3.5,6,Female,Train
MSP-IMPROV-S06H-F06-S-MF04.wav,4.888889,4.666667,4.222222,6,Female,Train
MSP-IMPROV-S06H-F06-T-FM01.wav,2.275862,3.758621,2.724138,6,Female,Train
MSP-IMPROV-S06H-M01-P-FM01.wav,2.857143,3.714286,3.428571,1,Male,Train
MSP-IMPROV-S06H-M01-P-FM02.wav,2.666667,3.833333,2.833333,1,Male,Train
MSP-IMPROV-S06H-M01-P-MF01.wav,2,2.6,2.6,1,Male,Train
MSP-IMPROV-S06H-M01-P-MF02.wav,2.2,2.8,3.8,1,Male,Train
MSP-IMPROV-S06H-M01-P-MF03.wav,2.6,3.4,3,1,Male,Train
MSP-IMPROV-S06H-M01-S-FM01.wav,2.142857,3.285714,3,1,Male,Train
MSP-IMPROV-S06H-M01-S-FM02.wav,3,4.2,3.4,1,Male,Train
MSP-IMPROV-S06H-M01-S-FM03.wav,3.142857,4,3,1,Male,Train
MSP-IMPROV-S06H-M01-S-MF01.wav,2,3.6,2.8,1,Male,Train
MSP-IMPROV-S06H-M01-T-MF01.wav,2.6,2.966667,3.08,1,Male,Train
MSP-IMPROV-S06H-M02-P-FM01.wav,2.2,4,2.4,2,Male,Train
MSP-IMPROV-S06H-M02-P-MF01.wav,2.8,3.8,2.6,2,Male,Train
MSP-IMPROV-S06H-M02-P-MF02.wav,2.166667,3.166667,2.166667,2,Male,Train
MSP-IMPROV-S06H-M02-P-MF03.wav,2,3.714286,2.428571,2,Male,Train
MSP-IMPROV-S06H-M02-P-MF04.wav,3,3.8,2.8,2,Male,Train
MSP-IMPROV-S06H-M02-P-MF05.wav,2.6,3,2.8,2,Male,Train
MSP-IMPROV-S06H-M02-S-FM01.wav,3.2,4,2.8,2,Male,Train
MSP-IMPROV-S06H-M02-S-FM02.wav,3,4,2.8,2,Male,Train
MSP-IMPROV-S06H-M02-S-MF01.wav,2.6,3.2,3,2,Male,Train
MSP-IMPROV-S06H-M02-T-MF01.wav,2.107143,3.857143,2.73913,2,Male,Train
MSP-IMPROV-S06H-M03-P-FM01.wav,2.2,3,3.4,3,Male,Train
MSP-IMPROV-S06H-M03-P-MF01.wav,2.5,4,3.25,3,Male,Train
MSP-IMPROV-S06H-M03-P-MF02.wav,1.6,3.2,2.2,3,Male,Train
MSP-IMPROV-S06H-M03-P-MF03.wav,2.333333,3.833333,3.333333,3,Male,Train
MSP-IMPROV-S06H-M03-P-MF04.wav,2.2,4,3.4,3,Male,Train
MSP-IMPROV-S06H-M03-S-FM01.wav,3,4.2,3.4,3,Male,Train
MSP-IMPROV-S06H-M03-S-FM02.wav,2,3.6,3.2,3,Male,Train
MSP-IMPROV-S06H-M03-S-FM03.wav,2.166667,3.5,3,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF01.wav,2.625,4.375,3.875,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF02.wav,2.5,3.875,3.375,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF03.wav,3,3.5,3.5,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF04.wav,1.6,3.4,3,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF05.wav,2.333333,4,3.833333,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF06.wav,2.6,3.8,3,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF07.wav,1,2.8,2,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF08.wav,2.4,4,3.6,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF09.wav,1.8,2.8,3,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF10.wav,2.857143,3.714286,3.714286,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF11.wav,2.6,4,3,3,Male,Train
MSP-IMPROV-S06H-M03-S-MF12.wav,2,3.2,2.6,3,Male,Train
MSP-IMPROV-S06H-M03-T-MF01.wav,2.166667,3.833333,3.307692,3,Male,Train
MSP-IMPROV-S06H-M04-P-FM01.wav,1,2,1.6,4,Male,Development
MSP-IMPROV-S06H-M04-P-FM02.wav,2.6,3.8,3.8,4,Male,Development
MSP-IMPROV-S06H-M04-P-FM03.wav,3,4.2,3.4,4,Male,Development
MSP-IMPROV-S06H-M04-P-MF01.wav,1.75,2,2.625,4,Male,Development
MSP-IMPROV-S06H-M04-P-MF02.wav,3.6,4.6,3.8,4,Male,Development
MSP-IMPROV-S06H-M04-S-FM01.wav,2.8,4.2,4,4,Male,Development
MSP-IMPROV-S06H-M04-S-FM02.wav,4,4.2,3.6,4,Male,Development
MSP-IMPROV-S06H-M04-S-MF01.wav,2.285714,3.285714,3.142857,4,Male,Development
MSP-IMPROV-S06H-M04-T-MF01.wav,2.458333,4.083333,3.333333,4,Male,Development
MSP-IMPROV-S06H-M05-P-FM01.wav,3,4.2,3.6,5,Male,Test
MSP-IMPROV-S06H-M05-P-FM02.wav,3.833333,4.833333,3.5,5,Male,Test
MSP-IMPROV-S06H-M05-P-FM03.wav,3.4,4.6,3.8,5,Male,Test
MSP-IMPROV-S06H-M05-P-MF01.wav,3.428571,3.857143,3,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM01.wav,2.4,3.8,2.4,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM02.wav,3.285714,4.571429,3.714286,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM03.wav,2,3.666667,2.166667,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM04.wav,2.833333,4.166667,3.5,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM05.wav,2.125,4.375,3.333333,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM06.wav,3.4,4.6,3.8,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM07.wav,3.833333,4,3.166667,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM08.wav,2,4.6,3,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM09.wav,3,4.166667,3.333333,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM10.wav,3.4,4,3.2,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM11.wav,2.5,4.125,3.625,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM12.wav,2.857143,4.142857,3.285714,5,Male,Test
MSP-IMPROV-S06H-M05-S-FM13.wav,4.4,4.2,4.2,5,Male,Test
MSP-IMPROV-S06H-M05-S-MF01.wav,3,4.4,3.2,5,Male,Test
MSP-IMPROV-S06H-M05-S-MF02.wav,3.142857,4,3.714286,5,Male,Test
MSP-IMPROV-S06H-M05-T-MF01.wav,2.692308,3.807692,3.230769,5,Male,Test
MSP-IMPROV-S06H-M06-P-MF01.wav,3.4,4.2,3.8,6,Male,Train
MSP-IMPROV-S06H-M06-S-FM01.wav,3,3.6,3,6,Male,Train
MSP-IMPROV-S06H-M06-S-FM02.wav,2.4,3.8,3.4,6,Male,Train
MSP-IMPROV-S06H-M06-S-FM03.wav,4.8,5,4.6,6,Male,Train
MSP-IMPROV-S06H-M06-S-FM04.wav,4,4,3.8,6,Male,Train
MSP-IMPROV-S06H-M06-S-FM05.wav,4.2,4.8,4,6,Male,Train
MSP-IMPROV-S06H-M06-S-MF01.wav,2.6,3.8,3,6,Male,Train
MSP-IMPROV-S06H-M06-S-MF02.wav,3,3.4,3.4,6,Male,Train
MSP-IMPROV-S06H-M06-T-MF01.wav,2.848485,4.121212,3.727273,6,Male,Train
MSP-IMPROV-S06N-F01-P-FM01.wav,1.2,3,1.4,1,Female,Train
MSP-IMPROV-S06N-F01-P-FM02.wav,1.2,3,1.8,1,Female,Train
MSP-IMPROV-S06N-F01-P-MF01.wav,2.2,2.6,2.6,1,Female,Train
MSP-IMPROV-S06N-F01-P-MF02.wav,2.333333,3.333333,2.666667,1,Female,Train
MSP-IMPROV-S06N-F01-S-FM01.wav,1.833333,2.833333,2,1,Female,Train
MSP-IMPROV-S06N-F01-S-FM02.wav,1.666667,3,2.5,1,Female,Train
MSP-IMPROV-S06N-F01-S-MF01.wav,2,2.8,3.6,1,Female,Train
MSP-IMPROV-S06N-F01-S-MF02.wav,2,3,3.2,1,Female,Train
MSP-IMPROV-S06N-F01-T-FM01.wav,1.967742,2.709677,2.461538,1,Female,Train
MSP-IMPROV-S06N-F02-P-FM01.wav,2.6,2.6,2.6,2,Female,Train
MSP-IMPROV-S06N-F02-P-MF01.wav,1.6,2.8,2.6,2,Female,Train
MSP-IMPROV-S06N-F02-S-FM01.wav,2.4,3.2,3.6,2,Female,Train
MSP-IMPROV-S06N-F02-S-MF01.wav,2,2.8,2.6,2,Female,Train
MSP-IMPROV-S06N-F02-S-MF02.wav,2.166667,2.5,3.666667,2,Female,Train
MSP-IMPROV-S06N-F02-T-FM01.wav,2.225806,2.741935,2.884615,2,Female,Train
MSP-IMPROV-S06N-F03-P-FM01.wav,2.5,3,3,3,Female,Train
MSP-IMPROV-S06N-F03-P-FM02.wav,1.8,2.6,3,3,Female,Train
MSP-IMPROV-S06N-F03-P-MF01.wav,2,2.6,2.4,3,Female,Train
MSP-IMPROV-S06N-F03-P-MF02.wav,2.4,2.6,2.6,3,Female,Train
MSP-IMPROV-S06N-F03-S-FM01.wav,2.571429,2.714286,3.142857,3,Female,Train
MSP-IMPROV-S06N-F03-S-FM02.wav,2.8,3.2,3.4,3,Female,Train
MSP-IMPROV-S06N-F03-S-MF01.wav,2.4,3,3.2,3,Female,Train
MSP-IMPROV-S06N-F03-T-FM01.wav,2.470588,2.529412,3.206897,3,Female,Train
MSP-IMPROV-S06N-F04-P-FM01.wav,2.2,3.8,2.6,4,Female,Development
MSP-IMPROV-S06N-F04-P-MF01.wav,1.8,3,2.4,4,Female,Development
MSP-IMPROV-S06N-F04-S-FM01.wav,1.6,3.2,3.6,4,Female,Development
MSP-IMPROV-S06N-F04-S-FM02.wav,1.6,3.4,3,4,Female,Development
MSP-IMPROV-S06N-F04-S-MF01.wav,2.2,3,3,4,Female,Development
MSP-IMPROV-S06N-F04-S-MF02.wav,2,3.4,3.4,4,Female,Development
MSP-IMPROV-S06N-F04-T-FM01.wav,2,3.230769,2.615385,4,Female,Development
MSP-IMPROV-S06N-F05-P-FM01.wav,2,3,2.4,5,Female,Test
MSP-IMPROV-S06N-F05-S-FM01.wav,2,3,2.8,5,Female,Test
MSP-IMPROV-S06N-F05-S-FM02.wav,2.2,2.4,3.2,5,Female,Test
MSP-IMPROV-S06N-F05-S-FM03.wav,2.4,3,3.2,5,Female,Test
MSP-IMPROV-S06N-F05-S-MF01.wav,2,3,4,5,Female,Test
MSP-IMPROV-S06N-F05-S-MF02.wav,1.5,3.166667,3.333333,5,Female,Test
MSP-IMPROV-S06N-F05-S-MF03.wav,1.6,3.4,3.6,5,Female,Test
MSP-IMPROV-S06N-F05-T-FM01.wav,2.166667,2.875,2.541667,5,Female,Test
MSP-IMPROV-S06N-F06-S-FM01.wav,3.125,2.5,3.5,6,Female,Train
MSP-IMPROV-S06N-F06-S-MF01.wav,1.6,3,2.4,6,Female,Train
MSP-IMPROV-S06N-F06-S-MF02.wav,2.4,3.2,2.8,6,Female,Train
MSP-IMPROV-S06N-F06-S-MF03.wav,2.4,3.6,3.6,6,Female,Train
MSP-IMPROV-S06N-F06-T-FM01.wav,2.363636,2.727273,2.969697,6,Female,Train
MSP-IMPROV-S06N-M01-P-FM01.wav,1.4,3,2.4,1,Male,Train
MSP-IMPROV-S06N-M01-P-FM02.wav,2,2.8,2.2,1,Male,Train
MSP-IMPROV-S06N-M01-P-FM03.wav,1.8,3,2.8,1,Male,Train
MSP-IMPROV-S06N-M01-P-MF01.wav,1.833333,2.666667,2.333333,1,Male,Train
MSP-IMPROV-S06N-M01-P-MF02.wav,1.833333,2.666667,2.666667,1,Male,Train
MSP-IMPROV-S06N-M01-P-MF03.wav,2.6,3.4,3.6,1,Male,Train
MSP-IMPROV-S06N-M01-S-FM01.wav,2.142857,2.714286,2.571429,1,Male,Train
MSP-IMPROV-S06N-M01-S-FM02.wav,2.4,2.8,3.4,1,Male,Train
MSP-IMPROV-S06N-M01-S-FM03.wav,1.625,3.875,3.375,1,Male,Train
MSP-IMPROV-S06N-M01-S-MF01.wav,2.571429,2.571429,3.142857,1,Male,Train
MSP-IMPROV-S06N-M01-S-MF02.wav,2.2,2.8,3,1,Male,Train
MSP-IMPROV-S06N-M01-T-MF01.wav,2.166667,2.466667,2.8,1,Male,Train
MSP-IMPROV-S06N-M02-P-MF01.wav,2.8,3.4,2.8,2,Male,Train
MSP-IMPROV-S06N-M02-P-MF02.wav,1.8,2.8,2.4,2,Male,Train
MSP-IMPROV-S06N-M02-P-MF03.wav,3.2,2.2,3.2,2,Male,Train
MSP-IMPROV-S06N-M02-S-FM01.wav,1.625,3,2.625,2,Male,Train
MSP-IMPROV-S06N-M02-S-FM02.wav,1.8,3,3.4,2,Male,Train
MSP-IMPROV-S06N-M02-S-FM03.wav,2.428571,3,3,2,Male,Train
MSP-IMPROV-S06N-M02-S-MF01.wav,1.875,2.625,2.125,2,Male,Train
MSP-IMPROV-S06N-M02-S-MF02.wav,1.333333,3,2.833333,2,Male,Train
MSP-IMPROV-S06N-M02-T-MF01.wav,2.192308,3.038462,2.809524,2,Male,Train
MSP-IMPROV-S06N-M03-P-FM01.wav,1.4,2.6,2.8,3,Male,Train
MSP-IMPROV-S06N-M03-S-FM01.wav,2.666667,3,2.666667,3,Male,Train
MSP-IMPROV-S06N-M03-S-FM02.wav,3.2,2.6,3.2,3,Male,Train
MSP-IMPROV-S06N-M03-T-MF01.wav,2.36,2.96,2.6,3,Male,Train
